,order_id,client_id,product_id,datetime,units,price,payment_method,installments,delivery_days,delivery_state,device,source,has_installments,has_delivery_days,birthdate,state,gender
13753,ox126639,cx32711,px09219,2019-04-07 15:18:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13754,ox072033,cx32711,px06680,2019-05-17 16:22:00,1.0,149.0,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13755,ox039451,cx32711,px10643,2019-05-31 16:42:00,1.0,1259.1,pm05,0.0,2.0,st15,dv7,sc14,1,1,1990-12-20,st15,cg1
13756,ox066769,cx32711,px12043,2019-06-09 14:34:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13757,ox118896,cx32711,px09618,2019-09-05 13:41:00,1.0,9.0,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13758,ox118896,cx32711,px12143,2019-09-05 13:41:00,1.0,19.0,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13759,ox118896,cx32711,px02674,2019-09-05 13:41:00,1.0,16.0,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13760,ox118896,cx32711,px10204,2019-09-05 13:41:00,1.0,19.0,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13761,ox101961,cx32711,px07759,2019-10-12 10:33:00,1.0,386.1,pm02,2.0,4.0,st09,dv7,sc14,1,1,1990-12-20,st15,cg1
13762,ox072630,cx32711,px04031,2019-11-09 18:18:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13763,ox072630,cx32711,px06906,2019-11-09 18:18:00,3.0,29.9,pm05,0.0,,st07,dv9,sc08,1,0,1990-12-20,st15,cg1
13764,ox011657,cx32711,px09109,2019-12-03 06:27:00,1.0,47.61,pm10,1.0,3.0,st15,dv7,sc14,1,1,1990-12-20,st15,cg1
13765,ox107252,cx18845,px07851,2019-08-08 10:53:00,1.0,10.0,pm05,0.0,,st07,dv9,sc08,1,0,1937-02-10,st15,cg1
13766,ox088659,cx18845,px05277,2019-12-13 14:18:00,2.0,999.84,pm05,0.0,,st07,dv9,sc08,1,0,1937-02-10,st15,cg1
13767,ox088659,cx18845,px11436,2019-12-13 14:18:00,2.0,30.0,pm05,0.0,,st07,dv9,sc08,1,0,1937-02-10,st15,cg1
13768,ox079192,cx13784,px12530,2019-02-11 18:04:00,1.0,189.86,pm05,0.0,,st07,dv9,sc08,1,0,1988-08-05,st15,cg1
13769,ox106681,cx28686,px08411,2019-04-23 13:02:00,0.16667,-69.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13770,ox106681,cx28686,px08411,2019-04-23 13:02:00,0.8333299999999999,-69.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13771,ox106681,cx28686,px08411,2019-04-23 17:44:00,1.0,69.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1975-07-08,st08,cg2
13772,ox020113,cx28686,px08411,2019-04-26 13:02:00,1.0,69.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13773,ox020113,cx28686,px08411,2019-04-26 14:17:00,1.0,-69.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13774,ox009050,cx28686,px02467,2019-08-02 14:02:00,2.0,24.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13775,ox009050,cx28686,px07215,2019-08-02 14:02:00,2.0,24.9,pm05,0.0,,st07,dv9,sc08,1,0,1975-07-08,st08,cg2
13776,ox001624,cx13960,px03347,2019-05-07 12:15:00,1.0,4.94,pm05,0.0,,st07,dv9,sc08,1,0,1938-09-17,st15,cg2
13777,ox001624,cx13960,px00370,2019-05-07 12:15:00,1.0,794.06,pm05,0.0,,st07,dv9,sc08,1,0,1938-09-17,st15,cg2
13778,ox036074,cx15651,px07194,2019-02-13 14:53:00,1.0,999.0,pm05,0.0,,st07,dv9,sc08,1,0,1968-09-23,st15,cg2
13779,ox068841,cx15651,px11024,2019-12-31 09:41:00,1.0,69.0,pm05,0.0,,st07,dv9,sc08,1,0,1968-09-23,st15,cg2
13780,ox109226,cx15651,px11448,2019-12-31 11:09:00,1.0,1709.44,pm05,0.0,,st07,dv9,sc08,1,0,1968-09-23,st15,cg2
13781,ox109226,cx15651,px11498,2019-12-31 11:09:00,1.0,5.04,pm05,0.0,,st07,dv9,sc08,1,0,1968-09-23,st15,cg2
13782,ox019527,cx38325,px03323,2019-01-04 15:09:00,1.0,29.9,pm05,0.0,,st07,dv9,sc08,1,0,1959-10-27,st15,cg1
13783,ox106150,cx38325,px00500,2019-01-11 14:31:00,0.76452,-1800.16,pm05,0.0,,st07,dv9,sc08,1,0,1959-10-27,st15,cg1
13784,ox106150,cx38325,px00500,2019-01-11 15:34:00,1.0,1800.16,pm05,0.0,9.0,st07,dv9,sc08,1,1,1959-10-27,st15,cg1
13785,ox106150,cx38325,px00500,2019-01-11 14:31:00,0.23548,-1800.16,pm05,0.0,,st07,dv9,sc08,1,0,1959-10-27,st15,cg1
13786,ox072333,cx38325,px05375,2019-02-01 14:31:00,1.0,1890.94,pm05,0.0,6.0,st07,dv9,sc08,1,1,1959-10-27,st15,cg1
13787,ox066790,cx21545,px04689,2019-05-07 13:55:00,1.0,429.0,pm05,0.0,0.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13788,ox111767,cx21545,px01217,2019-05-08 17:28:00,1.0,769.0,pm05,0.0,2.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13789,ox041462,cx21545,px03505,2019-06-08 14:34:00,1.0,1399.0,pm05,0.0,0.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13790,ox026637,cx21545,px10983,2019-08-14 15:25:00,1.0,199.99,pm02,2.0,2.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13791,ox069486,cx21545,px11236,2019-10-12 12:49:00,1.0,139.9,pm02,2.0,0.0,st15,dv4,sc04,1,1,1988-09-08,st15,cg2
13792,ox119248,cx21545,px07474,2019-12-01 00:14:00,1.0,19.9,pm02,2.0,3.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13793,ox119248,cx21545,px04628,2019-12-01 00:14:00,1.0,34.9,pm02,2.0,3.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13794,ox119248,cx21545,px07990,2019-12-01 00:14:00,1.0,105.9,pm02,2.0,3.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13795,ox001196,cx21545,px03045,2019-12-01 00:14:00,1.0,80.9,pm02,2.0,3.0,st15,dv7,sc14,1,1,1988-09-08,st15,cg2
13796,ox091058,cx21545,px01278,2019-12-19 15:24:00,1.0,34.11,pm02,2.0,2.0,st15,dv3,sc12,1,1,1988-09-08,st15,cg2
13797,ox091058,cx21545,px11411,2019-12-19 15:24:00,1.0,26.9,pm02,2.0,2.0,st15,dv3,sc12,1,1,1988-09-08,st15,cg2
13798,ox122953,cx21545,px11993,2019-12-20 09:50:00,10.0,5.99,pm02,1.0,2.0,st15,dv3,sc12,1,1,1988-09-08,st15,cg2
13799,ox055030,cx21545,px05815,2019-12-28 10:12:00,2.0,210.0,pm05,0.0,,st07,dv9,sc08,1,0,1988-09-08,st15,cg2
13800,ox055030,cx21545,px06257,2019-12-28 10:12:00,1.0,129.9,pm05,0.0,,st07,dv9,sc08,1,0,1988-09-08,st15,cg2
13801,ox084514,cx11118,px03621,2019-01-06 15:54:00,1.0,809.1,pm05,0.0,9.0,st15,dv5,sc11,1,1,1965-02-15,st15,cg2
13802,ox024471,cx11118,px09312,2019-02-23 15:16:00,1.0,104.9,pm05,0.0,2.0,st15,dv4,sc04,1,1,1965-02-15,st15,cg2
13803,ox127324,cx20223,px12460,2019-12-13 12:51:00,1.0,98.9,pm14,5.0,2.0,st16,dv3,sc12,1,1,1989-09-02,st16,cg1
13804,ox127324,cx20223,px11898,2019-12-13 12:51:00,2.0,79.9,pm14,5.0,2.0,st16,dv3,sc12,1,1,1989-09-02,st16,cg1
13805,ox127324,cx20223,px11898,2019-12-13 15:18:00,1.0,-79.9,pm05,0.0,,st16,dv3,sc12,1,0,1989-09-02,st16,cg1
13806,ox015435,cx20223,px11898,2019-12-23 15:18:00,1.0,79.9,pm14,5.0,2.0,st16,dv3,sc12,1,1,1989-09-02,st16,cg1
13807,ox057141,cx19302,px10602,2019-04-23 14:19:00,1.0,549.9,pm05,0.0,2.0,st15,dv3,sc09,1,1,1982-12-16,st15,cg2
13808,ox123398,cx19302,px08712,2019-08-10 17:36:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1982-12-16,st15,cg2
13809,ox037955,cx24596,px11411,2019-01-23 00:39:00,5.0,19.71,pm05,0.0,2.0,st25,dv7,sc05,1,1,1979-06-01,st25,cg2
13810,ox114164,cx24596,px11411,2019-03-13 08:13:00,10.0,18.81,pm05,0.0,11.0,st25,dv5,sc11,1,1,1979-06-01,st25,cg2
13811,ox060461,cx24596,px12615,2019-03-17 22:47:00,2.0,17.9,pm05,0.0,11.0,st25,dv7,sc10,1,1,1979-06-01,st25,cg2
13812,ox000266,cx24596,px11853,2019-03-19 22:08:00,2.0,99.9,pm05,0.0,11.0,st25,dv7,sc10,1,1,1979-06-01,st25,cg2
13813,ox100731,cx24596,px01748,2019-05-31 06:53:00,1.0,9.9,pm05,0.0,2.0,st25,dv7,sc05,1,1,1979-06-01,st25,cg2
13814,ox098059,cx24596,px04903,2019-08-06 18:53:00,1.0,298.8,pm14,1.0,2.0,st25,dv5,sc11,1,1,1979-06-01,st25,cg2
13815,ox131085,cx04273,px01442,2019-11-06 05:11:00,4.0,645.9,pm10,1.0,9.0,st04,dv4,sc04,1,1,1969-07-15,st04,cg1
13816,ox070214,cx23436,px08351,2019-05-26 15:52:00,1.0,329.9,pm05,0.0,0.0,st15,dv3,sc12,1,1,1988-02-01,st15,cg1
13817,ox029139,cx22086,px09377,2019-01-16 18:12:00,1.0,3.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-12-28,st15,cg2
13818,ox029139,cx22086,px12649,2019-01-16 18:12:00,1.0,1994.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-12-28,st15,cg2
13819,ox071916,cx37868,px12613,2019-02-23 10:29:00,1.0,99.9,pm05,0.0,,st07,dv9,sc08,1,0,1986-10-15,st21,cg1
13820,ox120163,cx37868,px04467,2019-11-09 14:14:00,1.0,1296.0,pm05,0.0,6.0,st07,dv9,sc08,1,1,1986-10-15,st21,cg1
13821,ox095526,cx37868,px03545,2019-11-29 07:47:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1986-10-15,st21,cg1
13822,ox042956,cx13707,px08765,2019-02-21 16:49:00,3.0,45.51,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13823,ox042956,cx13707,px08765,2019-02-21 13:45:00,3.0,-45.51,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13824,ox083744,cx13707,px01136,2019-03-22 19:47:00,5.0,17.9,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13825,ox030733,cx13707,px03113,2019-03-22 19:53:00,3.0,3.99,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13826,ox030733,cx13707,px11206,2019-03-22 19:53:00,3.0,3.99,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13827,ox030733,cx13707,px05671,2019-03-22 19:53:00,3.0,3.99,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13828,ox030733,cx13707,px00856,2019-03-22 19:53:00,3.0,3.99,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13829,ox030733,cx13707,px00183,2019-03-22 19:53:00,3.0,3.99,pm05,0.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13830,ox009296,cx13707,px00849,2019-09-11 10:38:00,1.0,129.0,pm02,3.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13831,ox115581,cx13707,px12287,2019-09-11 10:45:00,1.0,49.9,pm02,1.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13832,ox106385,cx13707,px10923,2019-11-14 11:36:00,1.0,221.9,pm02,4.0,2.0,st15,dv7,sc05,1,1,1990-03-06,st15,cg1
13833,ox017577,cx13707,px04482,2019-12-14 15:27:00,1.0,566.91,pm02,1.0,12.0,st15,dv3,sc12,1,1,1990-03-06,st15,cg1
13834,ox031306,cx05719,px06814,2019-10-12 17:00:00,1.0,1195.02,pm05,0.0,,st07,dv9,sc08,1,0,1975-03-08,st08,cg2
13835,ox000967,cx28335,px08804,2019-02-10 16:50:00,1.0,999.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1977-05-15,st15,cg2
13836,ox108161,cx28335,px05101,2019-07-24 17:52:00,1.0,16.9,pm02,1.0,2.0,st15,dv7,sc05,1,1,1977-05-15,st15,cg2
13837,ox055468,cx28335,px09463,2019-11-12 08:21:00,4.0,17.9,pm10,1.0,2.0,st15,dv3,sc09,1,1,1977-05-15,st15,cg2
13838,ox020178,cx10774,px03347,2019-09-14 13:37:00,1.0,1.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-11-26,st15,cg1
13839,ox020178,cx10774,px09944,2019-09-14 13:37:00,1.0,644.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-11-26,st15,cg1
13840,ox061933,cx01612,px11887,2019-01-12 13:46:00,2.0,99.92,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13841,ox061933,cx01612,px05603,2019-01-12 13:46:00,1.0,199.6,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13842,ox006780,cx01612,px02448,2019-02-19 17:19:00,1.0,49.9,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13843,ox079726,cx01612,px09377,2019-02-26 09:22:00,1.0,3.14,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13844,ox032596,cx01612,px09377,2019-02-26 15:40:00,1.0,3.15,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13845,ox119551,cx01612,px09377,2019-02-26 15:36:00,1.0,3.14,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13846,ox005661,cx01612,px03932,2019-04-20 19:16:00,1.0,329.9,pm05,0.0,2.0,st15,dv3,sc12,1,1,1993-07-09,st15,cg2
13847,ox022453,cx01612,px09708,2019-05-08 17:38:00,1.0,119.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13848,ox022453,cx01612,px04849,2019-05-08 17:38:00,1.0,129.01,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13849,ox123941,cx01612,px00444,2019-05-08 17:40:00,1.0,79.57,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13850,ox103675,cx01612,px11432,2019-05-17 09:15:00,4.0,259.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13851,ox041316,cx01612,px10442,2019-05-21 14:47:00,1.0,296.5,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13852,ox075301,cx01612,px10425,2019-08-10 10:58:00,1.0,49.0,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13853,ox085007,cx01612,px04976,2019-09-05 10:36:00,0.81599,-999.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13854,ox085007,cx01612,px04976,2019-09-05 10:36:00,0.04529,-999.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13855,ox085007,cx01612,px03140,2019-09-05 10:16:00,1.0,1699.0,pm05,0.0,10.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13856,ox085007,cx01612,px03140,2019-09-05 10:36:00,0.13871,-1699.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13857,ox085007,cx01612,px03140,2019-09-05 10:36:00,0.81599,-1699.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13858,ox108425,cx01612,px03505,2019-09-07 09:59:00,1.0,1398.96,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13859,ox029094,cx01612,px01284,2019-09-11 16:27:00,1.0,135.12,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13860,ox112245,cx01612,px10380,2019-09-15 10:52:00,1.0,699.12,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13861,ox088623,cx01612,px08522,2019-09-18 10:18:00,1.0,-841.29,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13862,ox088623,cx01612,px08522,2019-09-18 10:40:00,1.0,841.29,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13863,ox113792,cx01612,px07938,2019-10-03 16:06:00,0.25898,-99.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13864,ox113792,cx01612,px07938,2019-10-03 16:06:00,0.74102,-99.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13865,ox113792,cx01612,px07938,2019-10-03 15:57:00,1.0,99.0,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13866,ox118924,cx01612,px07094,2019-10-09 11:20:00,1.0,0.6,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13867,ox017844,cx01612,px03962,2019-10-17 10:48:00,1.0,41.35,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13868,ox017844,cx01612,px02864,2019-10-17 10:48:00,1.0,82.64,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13869,ox088305,cx01612,px04824,2019-11-07 16:33:00,1.0,349.02,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13870,ox043070,cx01612,px04886,2019-11-08 07:06:00,6.0,27.93,pm10,1.0,3.0,st15,dv7,sc14,1,1,1993-07-09,st15,cg2
13871,ox034130,cx01612,px00557,2019-11-29 08:20:00,1.0,101.71,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13872,ox111589,cx01612,px03545,2019-11-29 08:21:00,1.0,9.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13873,ox030165,cx01612,px08662,2019-11-29 12:03:00,1.0,29.0,pm05,0.0,,st07,dv9,sc08,1,0,1993-07-09,st15,cg2
13874,ox064374,cx01612,px07163,2019-11-30 05:50:00,1.0,29.9,pm10,1.0,9.0,st15,dv3,sc12,1,1,1993-07-09,st15,cg2
13875,ox132358,cx01612,px03387,2019-11-30 18:49:00,1.0,101.96,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13876,ox129900,cx01612,px08725,2019-12-15 09:34:00,1.0,174.03,pm05,0.0,5.0,st07,dv9,sc08,1,1,1993-07-09,st15,cg2
13877,ox052635,cx15100,px02114,2019-10-21 11:47:00,1.0,179.01,pm02,1.0,2.0,st15,dv4,sc04,1,1,1989-09-26,st25,cg1
13878,ox103069,cx15100,px06617,2019-11-29 07:21:00,1.0,35.9,pm02,1.0,3.0,st15,dv4,sc04,1,1,1989-09-26,st25,cg1
13879,ox022947,cx20605,px12320,2019-03-24 16:43:00,1.0,35.9,pm05,0.0,4.0,st01,dv7,sc14,1,1,1991-10-02,st01,cg2
13880,ox084189,cx20605,px00388,2019-04-22 11:36:00,1.0,353.31,pm05,0.0,4.0,st01,dv7,sc14,1,1,1991-10-02,st01,cg2
13881,ox042946,cx20605,px10813,2019-07-29 09:44:00,1.0,1439.1,pm14,1.0,2.0,st01,dv7,sc14,1,1,1991-10-02,st01,cg2
13882,ox122750,cx02255,px11125,2019-01-24 22:02:00,1.0,115.57,pm05,0.0,5.0,st25,dv4,sc04,1,1,1992-06-29,st25,cg1
13883,ox071504,cx02255,px03567,2019-05-06 19:12:00,1.0,499.99,pm05,0.0,10.0,st25,dv4,sc04,1,1,1992-06-29,st25,cg1
13884,ox094848,cx35452,px02429,2019-04-23 18:27:00,1.0,2399.98,pm05,0.0,7.0,st07,dv9,sc08,1,1,1967-04-11,st15,cg1
13885,ox121270,cx35452,px02429,2019-04-23 18:28:00,1.0,1399.9,pm05,0.0,7.0,st07,dv9,sc08,1,1,1967-04-11,st15,cg1
13886,ox005587,cx35452,px08712,2019-12-13 14:52:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1967-04-11,st15,cg1
13887,ox005587,cx35452,px10485,2019-12-13 14:52:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1967-04-11,st15,cg1
13888,ox095101,cx16967,px11763,2019-04-05 17:07:00,1.0,119.91,pm05,0.0,12.0,st07,dv9,sc08,1,1,1986-07-02,st04,cg1
13889,ox042726,cx16967,px10380,2019-06-08 17:01:00,1.0,793.98,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13890,ox042726,cx16967,px10380,2019-06-08 18:03:00,0.99888,-793.98,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13891,ox042726,cx16967,px10380,2019-06-08 18:03:00,0.00112,-793.98,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13892,ox120388,cx16967,px01608,2019-07-08 18:03:00,1.0,893.9,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13893,ox065298,cx16967,px10485,2019-07-08 18:03:00,1.0,1.06,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13894,ox046415,cx16967,px03505,2019-08-10 12:47:00,1.0,1499.04,pm05,0.0,,st07,dv9,sc08,1,0,1986-07-02,st04,cg1
13895,ox013011,cx03687,px03498,2019-07-20 14:08:00,1.0,799.02,pm05,0.0,18.0,st07,dv9,sc08,1,1,1990-07-20,st15,cg1
13896,ox066983,cx03687,px05654,2019-09-17 06:54:00,1.0,79.9,pm10,1.0,3.0,st15,dv4,sc04,1,1,1990-07-20,st15,cg1
13897,ox071465,cx34026,px07424,2019-01-07 18:33:00,1.0,158.97,pm05,0.0,,st07,dv9,sc08,1,0,1978-04-11,st21,cg2
13898,ox055872,cx34026,px11844,2019-11-06 19:18:00,1.0,600.06,pm05,0.0,,st07,dv9,sc08,1,0,1978-04-11,st21,cg2
13899,ox055872,cx34026,px01374,2019-11-06 19:18:00,1.0,128.76,pm05,0.0,,st07,dv9,sc08,1,0,1978-04-11,st21,cg2
13900,ox056617,cx20697,px11413,2019-04-04 11:13:00,1.0,52.79,pm05,0.0,4.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13901,ox124114,cx20697,px11771,2019-04-18 17:08:00,1.0,189.9,pm05,0.0,11.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13902,ox111909,cx20697,px07406,2019-11-15 16:54:00,1.0,800.0,pm03,24.0,9.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13903,ox111909,cx20697,px07931,2019-11-15 16:54:00,1.0,299.99,pm03,24.0,9.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13904,ox060007,cx20697,px11883,2019-12-17 16:17:00,1.0,28.9,pm03,10.0,16.0,st09,dv4,sc04,1,1,1983-02-25,st09,cg2
13905,ox060007,cx20697,px10527,2019-12-17 16:17:00,1.0,26.9,pm03,10.0,16.0,st09,dv4,sc04,1,1,1983-02-25,st09,cg2
13906,ox060007,cx20697,px04812,2019-12-17 16:17:00,1.0,31.9,pm03,10.0,16.0,st09,dv4,sc04,1,1,1983-02-25,st09,cg2
13907,ox060007,cx20697,px08955,2019-12-17 16:17:00,1.0,40.9,pm03,10.0,16.0,st09,dv4,sc04,1,1,1983-02-25,st09,cg2
13908,ox060007,cx20697,px06578,2019-12-17 16:17:00,1.0,28.9,pm03,10.0,16.0,st09,dv4,sc04,1,1,1983-02-25,st09,cg2
13909,ox114398,cx20697,px01029,2019-12-21 16:31:00,1.0,341.01,pm03,1.0,15.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13910,ox126970,cx20697,px01292,2019-12-26 20:09:00,1.0,64.9,pm03,6.0,12.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13911,ox126970,cx20697,px03582,2019-12-26 20:09:00,1.0,55.2,pm03,6.0,12.0,st09,dv3,sc12,1,1,1983-02-25,st09,cg2
13912,ox041220,cx21397,px08780,2019-01-08 07:56:00,1.0,1079.91,pm05,0.0,8.0,st15,dv3,sc12,1,1,1991-10-19,st15,cg2
13913,ox041220,cx21397,px08107,2019-01-08 07:56:00,1.0,499.41,pm05,0.0,8.0,st15,dv3,sc12,1,1,1991-10-19,st15,cg2
13914,ox107588,cx21397,px03233,2019-03-11 20:35:00,1.0,98.9,pm05,0.0,2.0,st15,dv3,sc12,1,1,1991-10-19,st15,cg2
13915,ox033755,cx21397,px02429,2019-07-29 11:18:00,1.0,2499.0,pm02,10.0,0.0,st15,dv3,sc12,1,1,1991-10-19,st15,cg2
13916,ox043479,cx21397,px10276,2019-08-12 12:15:00,1.0,149.9,pm03,3.0,2.0,st15,dv3,sc12,1,1,1991-10-19,st15,cg2
13917,ox079972,cx07409,px07851,2019-12-05 10:12:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1939-04-18,st15,cg1
13918,ox126061,cx07409,px11368,2019-12-23 12:45:00,1.0,1199.04,pm05,0.0,14.0,st07,dv9,sc08,1,1,1939-04-18,st15,cg1
13919,ox112599,cx35229,px04801,2019-01-04 14:46:00,1.0,189.9,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13920,ox126213,cx35229,px08658,2019-01-04 14:48:00,1.0,198.99,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13921,ox126213,cx35229,px05603,2019-01-04 14:48:00,1.0,199.89,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13922,ox126213,cx35229,px01310,2019-01-04 14:48:00,1.0,109.89,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13923,ox002349,cx35229,px04955,2019-01-04 14:54:00,1.0,134.0,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13924,ox015478,cx35229,px05093,2019-01-04 14:55:00,1.0,303.99,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13925,ox042182,cx35229,px10098,2019-01-07 18:09:00,2.0,29.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1980-06-12,st04,cg1
13926,ox028760,cx35229,px00347,2019-01-31 10:10:00,1.0,438.95,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13927,ox119995,cx35229,px01822,2019-02-25 17:14:00,1.0,169.94,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13928,ox075515,cx35229,px07172,2019-07-04 15:53:00,1.0,-120.0,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13929,ox075515,cx35229,px07172,2019-07-04 14:39:00,1.0,120.0,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
13930,ox064003,cx35229,px00967,2019-07-06 17:32:00,1.0,67.68,pm05,0.0,,st07,dv9,sc08,1,0,1980-06-12,st04,cg1
